4,The Twist,,,,,,,,,,
4, 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) ",,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) ",,,,,,,
4, (2/4) N ,,,,,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) ",,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . ", (2/4) 5_min7 ," 8_sus4(b7,9) "," 8_sus4(b7,9) ",,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 , 10_5 10_sus4(b7) 10_min7 . , 10_sus4(b7) . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 ,,,,,,,,,
4," 10_sus4(b7,9) "," 10_sus4(b7,9) ",,,,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) ",,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 8_sus4(b7,9) "," 8_sus4(b7,9) 5_min7 . . ",,,,,,,
4, (2/4) N ,,,,,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) "," 10_1 10_sus4(b7,9) 10_min7 . "," 5_min7 8_sus4(b7,9) ",,,,,,,
4," 10_1 10_sus4(b7,9) 10_min7 . ", (2/4) 5_min7 ," 8_sus4(b7,9) "," 8_sus4(b7,9) ",,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 , 10_5 10_sus4(b7) 10_min7 . , 10_sus4(b7) . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 ,,,,,,,,,
4," 10_sus4(b7,9) "," 10_sus4(b7,9) ",,,,,,,,,
4, 8_maj 8_maj/b7 , 1_maj(9)/3 , 8_maj 8_maj/b7 , 1_maj(9)/3 ,,,,,,,
4, 8_maj 8_maj/b7 , 1_maj(9)/3 . 6_maj 8_maj ,,,,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 , 10_5 10_sus4(b7) 10_min7 . , 10_sus4(b7) . 10_min7 8_maj6 ,,,,,,,
4, 6_5 8_maj/b7 6_maj9 . , 8_maj/b7 . 6_maj9 8_maj6 ,,,,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 , 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,
4, 1_1 8_maj/11 1_maj . , 10_min9 . 10_min7 8_maj6 ,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Doo Doo Doo Doo Doo,,,,,,,,,,
4, 1_maj , 4_maj , 0:maj , 1_maj ,,,,,,,
4, 1_maj , 4_maj , 0:maj , 1_maj ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min7 , 1_min7 , 6_min , 1_min7 ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4, 1_min , 4_maj , 0:maj , 1_min ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Dream Police,,,,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 1_maj ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_maj ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 1_maj ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_maj ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 , 8_maj , 8_maj ,,,,,,,
4, 1_min 8_1 , 0:1 4_1 , 6_maj 1_1 , 2_1 0:1 ,,,,,,,
4, 1_min 8_1 , 0:1 4_1 , 6_maj 1_1 , 2_1 1_1 ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj 8_maj . . , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_min ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 ,,,,,,,,,
4, 8_maj , 1_min/5 , 2_dim/#11 , 8_7 ,,,,,,,
4, 12_maj/b13 8_maj6 , 0:dim/7 , 8_maj , 8_maj ,,,,,,,
4," 3_1(b5,b7,3) ", 4_maj7 , (3/8) 5_min , (3/8) 5_maj ,,,,,,,
4," 0:1(b5,b7,3) ", 10_maj , (3/4) 11_7(b9) ,,,,,,,,
4," 12_1(b5,b7,3) "," 4_1(b5,b7,3) ", (3/8) 5_maj7 , (3/8) 6_min ,,,,,,,
4, 7_maj7 ," 6_1(b5,b7,3) ", 7_maj7 ," 6_1(b5,b7,3) ",,,,,,,
4, 7_maj7 ," 6_1(b5,b7,3) ", 7_maj7 ," 6_1(b5,b7,3) ",,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj ,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Dream Police,,,,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 1_maj ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_maj ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 1_maj ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_maj ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 , 8_maj , 8_maj ,,,,,,,
4, 1_min 8_1 , 0:1 4_1 , 6_maj 1_1 , 2_1 0:1 ,,,,,,,
4, 1_min 8_1 , 0:1 4_1 , 6_maj 1_1 , 2_1 1_1 ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . ,,,,,,,
4, 3_min 10_min , 11_maj 6_maj , 10_min 5_maj , 1_maj 8_maj . . , 1_maj 8_maj . . ,,,,,,
4, 1_maj 8_maj . . , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,
4, 1_maj 11_maj , 0:maj 4_maj/3 , 6_maj , 6_min ,,,,,,,
4, 1_min 11_maj , 0:maj 4_maj/3 ,,,,,,,,,
4, 8_maj , 1_min/5 , 2_dim/#11 , 8_7 ,,,,,,,
4, 12_maj/b13 8_maj6 , 0:dim/7 , 8_maj , 8_maj ,,,,,,,
4," 3_1(b5,b7,3) ", 4_maj7 , (3/8) 5_min , (3/8) 5_maj ,,,,,,,
4," 0:1(b5,b7,3) ", 10_maj , (3/4) 11_7(b9) ,,,,,,,,
4," 12_1(b5,b7,3) "," 4_1(b5,b7,3) ", (3/8) 5_maj7 , (3/8) 6_min ,,,,,,,
4, 7_maj7 ," 6_1(b5,b7,3) ", 7_maj7 ," 6_1(b5,b7,3) ",,,,,,,
4, 7_maj7 ," 6_1(b5,b7,3) ", 7_maj7 ," 6_1(b5,b7,3) ",,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj , 1_maj , 8_maj 6_maj ,,,,,,,
4, 1_maj , 8_maj 6_maj ,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Ebony Eyes,,,,,,,,,,
4, 6_maj/9 , 1_maj7/5 , 8_9 ,,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj/5 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 8_7 , 8_7 ,,,,,,
4, 1_maj , 1_maj/5 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_maj/5 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 8_7 , 8_7 , 1_maj . 1_sus4(9) , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Ebony Eyes,,,,,,,,,,
4, 6_maj/9 , 1_maj7/5 , 8_9 ,,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_maj , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj/5 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 8_7 , 8_7 ,,,,,,
4, 1_maj , 1_maj/5 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_maj/5 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,
4, 8_7 , 8_7 , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 8_7 ,,,,,,,
4, 1_maj , 1_maj/5 , 1_maj , 1_maj/5 ,,,,,,,
4, 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
4, 1_maj , 1_7 , 6_maj , 6_maj ,,,,,,,
4, 1_maj , 8_7 , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_7 ,,,,,,,
4, 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
4, 8_7 , 8_7 , 1_maj . 1_sus4(9) , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Eight Miles High ,,,,,,,,,,
4, 1_min , x2,,,,,,,,,
4, 1_min , x4,,,,,,,,,
4, 1_min , x10,,,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj ,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj , ,,,,,,
4, 1_min 3_min , 4_maj 3_min ,,,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj ,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj , ,,,,,,
4, 1_min , x28,,,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj ,,,,,,,
4, 1_min 3_min/b7 , 1_min7 , 11_maj , 0:maj ,,,,,,,
4, 4_maj , 11_maj , 0:maj , 0:maj , ,,,,,,
4, 1_min , x20,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,El Condor Pasa,,,,,,,,,,
4, 1_min/b3 , 1_min/b3 , 1_min/b3 , 1_min/b3 , 1_min/b3 , 1_min/b3 , 6_min/b3 , 1_min/5 ,,,
4, * , * ,,,,,,,,,
4, 4_maj , 4_maj ,,,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min , 1_min , 1_min ,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 4_maj , 4_maj ,,,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min , 1_min , 1_min ,,,,,,,
4, 0:maj6 , 0:maj6 , 0:maj6 , 0:maj6 ,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 0:maj6 , 0:maj6 , 0:maj6 , 0:maj6 ,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min , 1_min , 1_min ,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 4_maj , 4_maj ,,,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 4_maj , 4_maj ,,,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 0:maj6 , 0:maj6 , 0:maj6 , 0:maj6 ,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 0:maj6 , 0:maj6 , 0:maj6 , 0:maj6 ,,,,,,,
4, 4_maj , 4_maj , 4_maj , 4_maj ,,,,,,,
4, 1_min , 1_min , 1_min , 1_min ,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Eleanor Rigby,,,,,,,,,,
4, 1_min , 1_min ,,,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 0:7 , 0:7 , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 1_min , 1_min ,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 0:7 , 0:7 , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 1_min , 1_min ,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min , 1_min , 0:7 , 0:7 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 0:7 , 0:7 , 1_min , 1_min ,,,,,,,
4, 6_min , 6_min , 1_min , 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min ,,,,,,,
4, 1_min7 , 1_min6 , 1_min(b13) , 1_min , &pause ,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Even Now,,,,,,,,,,
4, 1_maj/3 , 6_maj , 3_maj/3 , 3_maj/3 ,,,,,,,
4, 1_maj/3 , 6_maj , 3_maj/3 , 3_maj/3 ,,,,,,,
4, 1_maj/3 , 6_maj , 3_maj/3 , 3_maj/3 ,,,,,,,
4, 1_maj/5 , 1_maj/5 , 8_sus4(b7) , 8_7 ,,,,,,,
4, 1_maj , 1_maj7 1_maj6 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 6_maj , 1_maj/3 , 8_maj 6_maj , 1_maj ,,,,,,,
4, 6_maj , 1_maj/3 , 8_sus4 , 8_maj ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj7 1_maj6 , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 6_maj , 1_maj/3 , 8_maj 6_maj , 1_maj ,,,,,,,
4, 6_maj , 1_maj/3 , 8_sus4 , 8_maj ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 1_maj , 1_maj , 6_maj(9) , 6_maj(9) ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 1_maj , 6_maj/5 , 8_maj/11 , 1_maj ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
4, 1_maj , &pause , 8_maj/11 6_maj/5 , &pause , 1_maj , &pause ,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Fakin it,,,,,,,,,,
4, 1_maj , 1_maj ,,,,,,,,,
4, 1_maj , 1_maj , 1_maj ,,,,,,,,
4, 1_maj , 1_maj , 6_maj 5_min , 6_maj 5_maj ,,,,,,,
4, 10_maj , 10_maj ,,,,,,,,,
4, 3_maj 10_maj , 10_maj 3_7 , 6_maj . 1_maj/3 3_min ,,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,,,
4, 1_maj , 1_maj , 1_maj ,,,,,,,,
4, 1_maj , 1_maj , 6_maj 5_min , 6_maj 5_maj ,,,,,,,
4, 10_maj , 10_maj ,,,,,,,,,
4, 3_maj 10_maj , 10_maj 3_7 , 6_maj . 1_maj/3 3_min ,,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,,,
4, 1_maj , 1_maj , 1_maj ,,,,,,,,
4, 1_maj , 1_maj , 6_maj 5_min , 6_maj 5_maj ,,,,,,,
4, 10_maj , 10_maj ,,,,,,,,,
4, 3_maj 10_maj , 10_maj 3_7 , 6_maj . 1_maj/3 3_min ,,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min , 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,,,
4, 1_maj , 1_maj , 1_maj ,,,,,,,,
4, 1_maj , 1_maj , 6_maj 5_min , 6_maj 5_maj ,,,,,,,
4, 10_maj , 10_maj , &pause ,,,,,,,,
4, 3_maj 10_maj , 10_maj 3_7 , (6/4) 6_maj . 1_maj/3 3_min 6_maj 3_min ,,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min , 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min , 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,
4, 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min , 1_maj . 3_min 1_maj/3 , 6_maj . 1_maj/3 3_min ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4, 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
4,0,,,,,,,,,,
4,0,,,,,,,,,,
4,Feelin' Satisfied,,,,,,,,,,
4, 8_maj , 1_maj , 8_maj , 1_maj ,,,,,,,
4, 8_maj , 1_maj/5 , 8_maj , 6_maj , 6_maj ,,,,,,
4, 1_maj , 1_maj , 11_maj/5 6_maj . . , 11_maj/5 6_maj ,,,,,,,
4, 1_maj , 1_maj , 11_maj/5 6_maj . . , 1_maj/5 8_maj . . ,,,,,,,
4, 10_min , 5_min , 6_maj , 11_maj 6_maj ,,,,,,,
4, 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
4, 1_maj , 8_maj , 6_maj , 6_maj(9) ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
4, 10_min 8_maj , 6_maj 1_maj . . , 8_maj . 6_maj 5_min , 3_min 6_maj 1_maj . ,,,,,,,
